"","Fecha","Carrera","Ciudad","Provincia","Tipo","Distancia","Web","Infantil","Estacion","DistanciaF"
"1","2019-01-01 00:00:00","SUBIDA A COSTIÑA DE CANEDO","EIRAS VEDRAS","OURENSE","RUNNING",4000,"HTTPS://DEPORTES.DEPOURENSE.ES/","TRUE","WINTER","MEDIA"
"2","2019-01-04 00:00:00","LEGUA DE NAVIDAD ""LAS 4 TORRES"" PAREDES DE NAVA","PAREDES DE NAVA","PALENCIA","RUNNING",5100,"HTTPS://VILLADEPAREDES.BLOGSPOT.COM.ES/","FALSE","WINTER","LARGA"
"3","2019-01-05 00:00:00","CARRERA POPULAR DE ZARANDONA","ZARANDONA","MURCIA","RUNNING",7200,"HTTP://WWW.ASUSPUESTOS.COM/","FALSE","WINTER","LARGA"
"4","2019-01-05 00:00:00","CURSA REIS","SANT JULIÀ DE CERDANYOLA","BARCELONA","RUNNING",5000,"HTTPS://WWW.FACEBOOK.COM/CURSAREIS/","FALSE","WINTER","MEDIA"
"5","2019-01-05 00:00:00","CURSA INFANTIL DE REIS","PALMA DE MALLORCA","ILLES BALEARS","RUNNING",800,"HTTP://ELITECHIP.NET/","FALSE","WINTER","CORTA"
"6","2019-01-05 00:00:00","LA CORDERA REIS RACE 6KM","ANGLESOLA","LLEIDA","RUNNING",6000,"HTTPS://RUNEDIA.MUNDODEPORTIVO.COM/CALENDARIO-CARRERAS/ESPANA/CATALUNA/LERIDA/","FALSE","WINTER","LARGA"
"7","2019-01-05 00:00:00","LA CORDERA REIS RACE 3KM","ANGLESOLA","LLEIDA","RUNNING",3000,"HTTPS://RUNEDIA.MUNDODEPORTIVO.COM/CALENDARIO-CARRERAS/ESPANA/CATALUNA/LERIDA/","FALSE","WINTER","MEDIA"
"8","2019-01-05 00:00:00","LA CAVALGADA DE REYES -CURSA SOLIDÀRIA 5K DE CORNELLÀ","CORNELLÀ DE LLOBREGAT","BARCELONA","RUNNING",5000,"HTTP://WWW.CHAMPIONCHIP.CAT/WEB/","TRUE","WINTER","MEDIA"
"9","2019-01-05 00:00:00","CARRERA SOLIDARIA DE REYES 10K. KMSDEFELICIDAD BY EUROMASTER","MADRID","MADRID","RUNNING",10000,"HTTP://WWW.CARRERADEREYES.COM/","TRUE","WINTER","LARGA"
"10","2019-01-05 00:00:00","CARRERA SOLIDARIA DE REYES 5K. KMSDEFELICIDAD BY EUROMASTER","MADRID","MADRID","RUNNING",5000,"HTTP://WWW.CARRERADEREYES.COM/","TRUE","WINTER","MEDIA"
"11","2019-01-05 00:00:00","CARRERA DE REYES DE YUNCLER","YUNCLER","TOLEDO","RUNNING",8000,"HTTP://WWW.EVEDEPORT.ES/","FALSE","WINTER","LARGA"
"12","2019-01-05 00:00:00","CARRERA SOLIDARIA POR EL NIÑO 10K","SAN JAVIER","MURCIA","RUNNING",10000,"HTTP://WWW.LINEADESALIDA.NET/","FALSE","WINTER","LARGA"
"13","2019-01-05 00:00:00","CARRERA SOLIDARIA DE REYES","MELGAR DE FERNAMENTAL","BURGOS","RUNNING",5000,"HTTP://WWW.MELGARDEFERNAMENTAL.ES/","TRUE","WINTER","MEDIA"
"14","2019-01-05 00:00:00","CARRERA SOLIDARIA POR EL NIÑO 5K","SAN JAVIER","MURCIA","RUNNING",5000,"HTTP://WWW.LINEADESALIDA.NET/","FALSE","WINTER","MEDIA"
"15","2019-01-05 00:00:00","LA PRIMERA DEL AÑO","ORELLANA LA VIEJA","BADAJOZ","RUNNING",5000,"HTTP://ORELLANARUNNERS.BLOGSPOT.COM.ES/","FALSE","WINTER","MEDIA"
"16","2019-01-06 00:00:00","CARRERA DE REYES EL CAMPELLO","EL CAMPELLO","ALICANTE","RUNNING",6000,"HTTP://WWW.GRUPOBROTONS.ES/","FALSE","WINTER","LARGA"
"17","2019-01-06 00:00:00","CROSS POPULAR DE REYES TORDESILLAS","TORDESILLAS","VALLADOLID","CROSS",9200,"HTTP://RUNVASPORT.ES/","TRUE","WINTER","LARGA"
"18","2019-01-06 00:00:00","CROSS INTERNACIONAL ZORNOTZA","AMOREBIETA","BIZKAIA","CROSS",9500,"HTTP://WWW.CDZORNOTZA.EUS/","FALSE","WINTER","LARGA"
"19","2019-01-06 00:00:00","VOLTA A PEU A XERACO 15K","XERACO","VALENCIA","RUNNING",15000,"HTTPS://WWW.FACEBOOK.COM/CLUBCORRERXERACO/","FALSE","WINTER","LARGA"
"20","2019-01-06 00:00:00","CARRERA -CAMINATA DE REYES EL CAMPELLO","EL CAMPELLO","ALICANTE","RUNNING",3000,"HTTP://WWW.GRUPOBROTONS.ES/","FALSE","WINTER","MEDIA"
"21","2019-01-06 00:00:00","CROSS DE REYES LOS LIRIOS","LOGROÑO","LA RIOJA","CROSS",11000,"HTTP://CIRCUITO.LOGRONODEPORTE.ES/","TRUE","WINTER","LARGA"
"22","2019-01-06 00:00:00","VOLTA A PEU A XERACO 7K","XERACO","VALENCIA","RUNNING",7000,"HTTPS://WWW.FACEBOOK.COM/CLUBCORRERXERACO/","FALSE","WINTER","LARGA"
"23","2019-01-06 00:00:00","CARREIRA POPULAR BENÉFICA DE REIS","BARREIROS","LUGO","RUNNING",12000,"HTTP://CARREIRAPOPULARDEREIS.JIMDO.COM/","FALSE","WINTER","LARGA"
"24","2019-01-06 00:00:00","CROSS DE REYES,MEMORIAL MOSÉN FRANCISCO","ZARAGOZA","ZARAGOZA","CROSS",4400,"HTTP://WWW.ZARAGOZADEPORTE.COM/","FALSE","WINTER","MEDIA"
"25","2019-01-06 00:00:00","CROSS DE REYES PROSÁHARA","PUENTE LA REINA","NAVARRA","CROSS",5000,"HTTP://WWW.PUENTELAREINA-GARES.ES/INICIO/","FALSE","WINTER","MEDIA"
"26","2019-01-06 00:00:00","MARATÓN DEL PAVO ESPERA","ESPERA","CÁDIZ","RUNNING",11000,"HTTP://WWW.WEBESPERA.ES/","FALSE","WINTER","LARGA"
"27","2019-01-06 00:00:00","MARXA POPULAR DE REIS","MASSANES - LA SELVA","GIRONA","RUNNING",12000,"HTTP://WWW.SELVA.CAT/ESPORTS/","TRUE","WINTER","LARGA"
"28","2019-01-06 00:00:00","CROSS DE REYES DE PERALTA","PERALTA","NAVARRA","CROSS",5000,"HTTP://WWW.PERALTATLETICO.COM/","FALSE","WINTER","MEDIA"
"29","2019-01-06 00:00:00","VOLTA A PEU A XERACO GRAN FONS MANOLO PARDO 7K","XERACO","VALENCIA","RUNNING",7000,"HTTPS://WWW.FACEBOOK.COM/CLUBCORRERXERACO/","TRUE","WINTER","LARGA"
"30","2019-01-06 00:00:00","CARRERA SOLIDARIA PASEO POR EL PATRIMONIO ILURQUENSE","ÍLLORA","GRANADA","RUNNING",6000,"HTTP://WWW.CRUZANDOLAMETA.ES/","FALSE","WINTER","LARGA"
"31","2019-01-06 00:00:00","CARRERA DEL ROSCÓN","PARADINAS DE SAN JUAN","SALAMANCA","RUNNING",10000,"HTTPS://WWW.FACEBOOK.COM/CARRERAROSCON","TRUE","WINTER","LARGA"
"32","2019-01-06 00:00:00","MITJA MARATÓ S´ALQUERIA BLANCA","ALQUERIA BLANCA","ILLES BALEARS","RUNNING",21097,"HTTP://ELITECHIP.NET/","FALSE","WINTER","FONDO"
"33","2019-01-06 00:00:00","QUART DE MARATÓ S´ALQUERIA BLANCA","ALQUERIA BLANCA","ILLES BALEARS","RUNNING",10548,"HTTP://ELITECHIP.NET/","FALSE","WINTER","LARGA"
"34","2019-01-06 00:00:00","SAN SILVESTRE VILLENERA","VILLENA","ALICANTE","RUNNING",5500,"HTTP://PROMESASVILLENA.ES/","FALSE","WINTER","LARGA"
"35","2019-01-06 00:00:00","CARRERA POPULAR DE REYES SAN FULGENCIO","SAN FULGENCIO","ALICANTE","RUNNING",5000,"HTTP://WWW.CHIPLEVANTE.COM/CHIPLEVANTE.ASP","FALSE","WINTER","MEDIA"
"36","2019-01-06 00:00:00","THE MAGI RUN 11K","CARAQUIZ","GUADALAJARA","RUNNING",11000,"HTTPS://ARELGOSPORTS.COM/","TRUE","WINTER","LARGA"
"37","2019-01-06 00:00:00","REIS RACE A IGUALADA 10K","IGUALADA","BARCELONA","RUNNING",10000,"HTTP://WWW.REISRACE.CAT/","TRUE","WINTER","LARGA"
"38","2019-01-06 00:00:00","THE MAGI RUN 6K","CARAQUIZ","GUADALAJARA","RUNNING",6000,"HTTPS://ARELGOSPORTS.COM/","TRUE","WINTER","LARGA"
"39","2019-01-06 00:00:00","REIS RACE A IGUALADA 5K","IGUALADA","BARCELONA","RUNNING",5000,"HTTP://WWW.REISRACE.CAT/","TRUE","WINTER","MEDIA"
"40","2019-01-06 00:00:00","CARRERA DEL ROSCÓN POLOP DE LA MARINA","POLOP DE LA MARINA","ALICANTE","RUNNING",7000,"HTTPS://WWW.MYCHIP.ES/","FALSE","WINTER","LARGA"
"41","2019-01-07 00:00:00","CROSS DE REYES DE LARRAGA","LARRAGA","NAVARRA","CROSS",7200,"HTTPS://WWW.FACEBOOK.COM/CROSSDEREYESDELARRAGA/","FALSE","WINTER","LARGA"
"42","2019-01-07 00:00:00","CROSS DEL ROSCÓN SAN FERNANDO DE HENARES","SAN FERNANDO DE HENARES","MADRID","CROSS",4600,"HTTP://CLUBATLETISMOSANFERNANDO.BLOGSPOT.COM.ES/","TRUE","WINTER","MEDIA"
"43","2019-01-07 00:00:00","VILLABALTER HAGA COMO HAGA. RUTA LARGA","VILLABALTER","LEÓN","CICLISMO",52000,"HTTP://RACETIME.ES/","TRUE","WINTER","GRAN FONDO"
"44","2019-01-07 00:00:00","VILLABALTER HAGA COMO HAGA. RUTA CORTA","VILLABALTER","LEÓN","CICLISMO",26000,"HTTP://RACETIME.ES/","TRUE","WINTER","FONDO"
"45","2019-01-12 00:00:00","MARCHA BTT VILLA DE RUEDA","RUEDA","VALLADOLID","CICLISMO",50000,"HTTP://RUNVASPORT.ES/","TRUE","WINTER","FONDO"
"46","2019-01-12 00:00:00","CARREIRA NOCTURNA SOLIDARIA CONCELLO DE VEDRA","VEDRA","A CORUÑA","RUNNING",6500,"HTTP://VEDRASOLIDARIO.GALITIMING.COM/","FALSE","WINTER","LARGA"
"47","2019-01-12 00:00:00","10K EVASIÓN BENICÀSSIM","BENICASSIM","CASTELLÓN","RUNNING",10000,"HTTP://WWW.EVASIONRUNNINGCASTELLON.COM/","FALSE","WINTER","LARGA"
"48","2019-01-12 00:00:00","CARREIRA NOCTURNA SOLIDARIA CONCELLO DE VEDRA ANDAINA","VEDRA","A CORUÑA","RUNNING",5000,"HTTP://VEDRASOLIDARIO.GALITIMING.COM/","FALSE","WINTER","MEDIA"
"49","2019-01-12 00:00:00","CARRERA NOCTURNA SAN ANTONIO ABAD","TRIGUEROS","HUELVA","RUNNING",10000,"HTTP://WWW.CACONISTORSIS.BLOGSPOT.COM.ES/","TRUE","WINTER","LARGA"
"50","2019-01-12 00:00:00","LEGUA URBANA NOCTURNA LA BELLOTA","BAÑOS DE LA ENCINA","JAÉN","RUNNING",4700,"HTTP://WWW.DEPORTIME.COM/","FALSE","WINTER","MEDIA"
"51","2019-01-12 00:00:00","SA LLEGÓ SOLIDARIA","SA POBLA","ILLES BALEARS","RUNNING",7780,"HTTP://ELITECHIP.NET/","FALSE","WINTER","LARGA"
"52","2019-01-12 00:00:00","CARRERA DE NAVIDAD DE ARUCAS","ARUCAS","LAS PALMAS","RUNNING",5000,"HTTP://CARUCAT.ES/","FALSE","WINTER","MEDIA"
"53","2019-01-12 00:00:00","CAMPO A TRAVÉS CAMPING CARAVANING CUENCA","CUENCA","CUENCA","CROSS",4500,"HTTP://WWW.CRONOMANCHA.COM/","FALSE","WINTER","MEDIA"
"54","2019-01-12 00:00:00","CARRERA POPULAR BARRIO DE SAN ANTONIO ABAD","ALBACETE","ALBACETE","RUNNING",6000,"HTTP://WWW.DIPUALBA.ES/CARRERASPOPULARES/#","TRUE","WINTER","LARGA"
"55","2019-01-12 00:00:00","CIRCUITO PROVINCIAL CAMPO A TRAVÉS SEVILLA. VILLAVERDE DEL RÍO","VILLAVERDE DEL RÍO","SEVILLA","CROSS",8000,"HTTP://WWW.FEDATLETISMOANDALUZ.NET/","FALSE","WINTER","LARGA"
"56","2019-01-12 00:00:00","CARRERA DE LA ROSCA","ZAMORA","ZAMORA","RUNNING",5000,"HTTP://DELATZA.ES/","FALSE","WINTER","MEDIA"
"57","2019-01-12 00:00:00","CROSS UNIVERSITARIO UNIVERSIDAD UNED MASCULINO","MADRID","MADRID","CROSS",7500,"HTTP://WWW.CROSSUNIVERSITARIOMADRID.COM/","TRUE","WINTER","LARGA"
"58","2019-01-12 00:00:00","CROSS UNIVERSITARIO UNIVERSIDAD UNED FEMENINO","MADRID","MADRID","CROSS",5000,"HTTP://WWW.CROSSUNIVERSITARIOMADRID.COM/","TRUE","WINTER","MEDIA"
"59","2019-01-12 00:00:00","NIGHT´S MURCIA RUNNING 10K","MURCIA","MURCIA","RUNNING",10000,"HTTP://WWW.MURCIASERIES.COM/","FALSE","WINTER","LARGA"
"60","2019-01-12 00:00:00","NIGHT´S MURCIA RUNNING 5K","MURCIA","MURCIA","RUNNING",5000,"HTTP://WWW.MURCIASERIES.COM/","FALSE","WINTER","MEDIA"
"61","2019-01-12 00:00:00","CROSS DE VALDELACASA","ALCOBENDAS","MADRID","CROSS",8400,"HTTP://WWW.CROSSERIES.ES/","TRUE","WINTER","LARGA"
"62","2019-01-13 00:00:00","DUATLÓN CROSS DE ZÚJAR","ZÚJAR","GRANADA","DUATLÓN",31000,"HTTP://WWW.GLOBAL-TEMPO.COM/","TRUE","WINTER","FONDO"
"63","2019-01-13 00:00:00","MITJA MARATÓ DE SITGES","SITGES","BARCELONA","RUNNING",21097,"HTTP://WWW.MITJASITGES.CAT/","TRUE","WINTER","FONDO"
"64","2019-01-13 00:00:00","QUART DE MARATÓ DE SITGES","SITGES","BARCELONA","RUNNING",10000,"HTTP://WWW.MITJASITGES.CAT/","TRUE","WINTER","LARGA"
"65","2019-01-13 00:00:00","TRANSCANDAMIA","VALDEFRESNO","LEÓN","TRAIL",19000,"HTTP://WWW.TRANSCANDAMIA.COM/","TRUE","WINTER","LARGA"
"66","2019-01-13 00:00:00","RUTA DO COCIDO BTT NOCEDA LARGA","TRASMIRÁS","OURENSE","CICLISMO",50000,"HTTP://BTTNOCELO.BLOGSPOT.COM/","TRUE","WINTER","FONDO"
"67","2019-01-13 00:00:00","CARRERA POPULAR RUTA DE CARLOS III-CIUDAD DEL SOL- ECIJA","ÉCIJA","SEVILLA","RUNNING",26000,"HTTP://RUTACARLOSIII.ECIJA.ES/","TRUE","WINTER","FONDO"
"68","2019-01-13 00:00:00","RUTA DO COCIDO BTT NOCEDA CORTA","TRASMIRÁS","OURENSE","CICLISMO",40000,"HTTP://BTTNOCELO.BLOGSPOT.COM/","TRUE","WINTER","FONDO"
"69","2019-01-13 00:00:00","10K VALENCIA IBERCAJA","VALENCIA","VALENCIA","RUNNING",10000,"HTTP://10KVALENCIA.COM/","FALSE","WINTER","LARGA"
"70","2019-01-13 00:00:00","CURSA MITJA MARATÓ DE MUNTANYA DE L’ALBERA","LLANÇÀ","GIRONA","TRAIL",23220,"HTTPS://MITJAMARATODELALBERA.WORDPRESS.COM/","TRUE","WINTER","FONDO"
"71","2019-01-13 00:00:00","CARRERA POPULAR YESTE","YESTE","ALBACETE","RUNNING",10000,"HTTP://WWW.DIPUALBA.ES/CARRERASPOPULARES/#","TRUE","WINTER","LARGA"
"72","2019-01-13 00:00:00","CANICROSS CASALAREINA LIGA LA RIOJA","CASALAREINA","LA RIOJA","CROSS",7100,"HTTPS://CANICROSSRIOJA.ES/ES/","FALSE","WINTER","LARGA"
"73","2019-01-13 00:00:00","CANICROSS CASALAREINA POPULAR LIGA LA RIOJA","CASALAREINA","LA RIOJA","CROSS",2000,"HTTPS://CANICROSSRIOJA.ES/ES/","FALSE","WINTER","MEDIA"
"74","2019-01-13 00:00:00","MEDIO MARATÓN “CIUDAD DE AYAMONTE""","AYAMONTE","HUELVA","RUNNING",21097,"HTTP://WWW.AYAMONTE.ES/OPENCMS/OPENCMS/AYAMONTE","TRUE","WINTER","FONDO"
"75","2019-01-13 00:00:00","TRAIL LOS ZOQUETES 25K","ALCORISA","TERUEL","TRAIL",25000,"HTTPS://WWW.FACEBOOK.COM/TRAIL-ZOQUETES-892292967494040/","TRUE","WINTER","FONDO"
"76","2019-01-13 00:00:00","CROSS TUDELA DE DUERO","TUDELA DE DUERO","VALLADOLID","CROSS",8000,"HTTP://RUNVASPORT.ES/","FALSE","WINTER","LARGA"
"77","2019-01-13 00:00:00","TRAIL LOS ZOQUETES 10K","ALCORISA","TERUEL","TRAIL",9600,"HTTPS://WWW.FACEBOOK.COM/TRAIL-ZOQUETES-892292967494040/","TRUE","WINTER","LARGA"
"78","2019-01-13 00:00:00","LEMON TRAIL 21K","SANTOMERA","MURCIA","RUNNING",21000,"HTTP://WWW.FAMU.ES/","TRUE","WINTER","FONDO"
"79","2019-01-13 00:00:00","CROSS SOLIDARIO TRIATLETAS ROTEÑOS","ROTA","CÁDIZ","CROSS",9000,"HTTP://CRONOFINISHER.COM/","TRUE","WINTER","LARGA"
"80","2019-01-13 00:00:00","LEMON TRAIL 11K","SANTOMERA","MURCIA","RUNNING",11000,"HTTP://WWW.FAMU.ES/","TRUE","WINTER","LARGA"
"81","2019-01-13 00:00:00","CARRERRA PILAR MARIANISTAS JÉREZ","JÉREZ DE LA FRONTERA","CÁDIZ","RUNNING",10000,"HTTP://CRONOFINISHER.COM/","TRUE","WINTER","LARGA"
"82","2019-01-13 00:00:00","TRAIL CIUDAD DE ZAFRA “RAMIREZ HEALTH CLUB” 15K","ZAFRA","BADAJOZ","TRAIL",15000,"HTTP://INFINITYCHIP.ES/","TRUE","WINTER","LARGA"
"83","2019-01-13 00:00:00","CROSS CIUDAD DE HARO","HARO","LA RIOJA","CROSS",11000,"HTTP://WWW.ADHARO.ES/","TRUE","WINTER","LARGA"
"84","2019-01-13 00:00:00","ARAITZ-BETELUKO KROSSA","BETELU","NAVARRA","RUNNING",7700,"HTTP://WWW.KIROLMANK.EUS/INDEX.PHP/EU/","TRUE","WINTER","LARGA"
"85","2019-01-13 00:00:00","KM VERTICAL GANDÍA. MARCHA A PIE.","GANDÍA","VALENCIA","TRAIL",16150,"HTTP://KMVERTICALGANDIA.COM/","TRUE","WINTER","LARGA"
"86","2019-01-13 00:00:00","TRAIL EL EMPECINADO","ALCALÁ DE HENARES","MADRID","TRAIL",25000,"HTTP://WWW.COMPLUTUMTRIATLON.ORG/DUXPAH.PHP","TRUE","WINTER","FONDO"
"87","2019-01-13 00:00:00","CARRERA DE MONTAÑA ALICÚN","ALICÚN","ALMERÍA","TRAIL",11150,"HTTP://WWW.AQUEATACAMOS.COM/ALICUN/","FALSE","WINTER","LARGA"
"88","2019-01-13 00:00:00","CARRERA POPULAR VILLA DE ALHAURÍN DE LA TORRE","ALHAURÍN DE LA TORRE","MÁLAGA","RUNNING",6500,"HTTP://CPYMMAT.BLOGSPOT.COM.ES/","FALSE","WINTER","LARGA"
"89","2019-01-13 00:00:00","CARRERA POPULAR VILLA DE MUEL","MUEL","ZARAGOZA","RUNNING",6000,"HTTP://WWW.CARRERAPOPULARMUEL.COM/","FALSE","WINTER","LARGA"
"90","2019-01-13 00:00:00","CARRERA POPULAR VIRGEN DE LAS ANGUSTIAS","AYAMONTE","HUELVA","RUNNING",10000,"HTTP://CLUBATLETISMOAYAMONTE.ES/","FALSE","WINTER","LARGA"
"91","2019-01-13 00:00:00","CROSS DE SAN SEBASTIÁN LA ALMUNIA. MASCULINO","LA ALMUNIA DE DOÑA GODINA","ZARAGOZA","CROSS",8000,"HTTP://ATLETISMOLAALMUNIA.BLOGSPOT.COM.ES/","FALSE","WINTER","LARGA"
"92","2019-01-13 00:00:00","CIRCUIT MTB VALENCIA. MARINES","MARINES","VALENCIA","CICLISMO",36780,"HTTP://WWW.DORSAL1.ES/","TRUE","WINTER","FONDO"
"93","2019-01-13 00:00:00","MEDIA MARATÓN VILLA DE ALHAURIN DE LA TORRE","ALHAURÍN DE LA TORRE","MÁLAGA","RUNNING",21097,"HTTP://CPYMMAT.BLOGSPOT.COM.ES/","FALSE","WINTER","FONDO"
"94","2019-01-13 00:00:00","CROSS DE SAN SEBASTIÁN LA ALMUNIA. FEMENINO","LA ALMUNIA DE DOÑA GODINA","ZARAGOZA","CROSS",6000,"HTTP://ATLETISMOLAALMUNIA.BLOGSPOT.COM.ES/","FALSE","WINTER","LARGA"
"95","2019-01-13 00:00:00","TRAIL LOS ZOQUETES 15K","ALCORISA","TERUEL","TRAIL",15000,"HTTPS://WWW.FACEBOOK.COM/TRAIL-ZOQUETES-892292967494040/","TRUE","WINTER","LARGA"
"96","2019-01-13 00:00:00","TRAIL CIUDAD DE ZAFRA “RAMIREZ HEALTH CLUB” 28K","ZAFRA","BADAJOZ","TRAIL",28000,"HTTP://INFINITYCHIP.ES/","TRUE","WINTER","FONDO"
"97","2019-01-13 00:00:00","PUJADA ALS DIPÒSITS","VILANOVA DEL CAMÍ - ANOIA","BARCELONA","RUNNING",3500,"HTTP://WWW.VILANOVADELCAMI.CAT/","TRUE","WINTER","MEDIA"
"98","2019-01-13 00:00:00","CARRERA DE MONTAÑA ALICÚN - SENDERISMO","ALICÚN","ALMERÍA","TRAIL",5000,"HTTP://WWW.AQUEATACAMOS.COM/ALICUN/","FALSE","WINTER","MEDIA"
"99","2019-01-13 00:00:00","CARRERA POPULAR CASAS DE JUAN NUÑEZ","CASAS DE JUAN NUÑEZ","ALBACETE","RUNNING",10000,"HTTP://WWW.ATLETASPOPULARES.ES/","TRUE","WINTER","LARGA"
"100","2019-01-13 00:00:00","CURSA DE MUNTANYA DOS TURONS CURTA","MOIÀ","BARCELONA","TRAIL",9000,"HTTP://WWW.GEMIMOIA.CAT/","FALSE","WINTER","LARGA"
"101","2019-01-13 00:00:00","CINC CIMS CORBERÁ DE LLOBREGAT 27K","CORBERÁ DE LLOBREGAT","BARCELONA","TRAIL",27000,"HTTP://WWW.CINCCIMS.CAT/","TRUE","WINTER","FONDO"
"102","2019-01-13 00:00:00","CURSA DE MUNTANYA DOS TURONS CANICROSS","MOIÀ","BARCELONA","CROSS",10700,"HTTP://WWW.GEMIMOIA.CAT/","FALSE","WINTER","LARGA"
"103","2019-01-13 00:00:00","TRAIL VISTA ALEGRE SIERRA GORDA LARGO","CARTAGENA","MURCIA","TRAIL",16500,"HTTP://WWW.LINEADESALIDA.NET/","TRUE","WINTER","LARGA"
"104","2019-01-13 00:00:00","TRAIL VISTA ALEGRE SIERRA GORDA CORTO","CARTAGENA","MURCIA","TRAIL",5000,"HTTP://WWW.LINEADESALIDA.NET/","TRUE","WINTER","MEDIA"
"105","2019-01-13 00:00:00","CARRERA SOLIDARIA ""LA GEODA"" TRAIL","PULPÍ","ALMERÍA","TRAIL",14000,"HTTP://WWW.ASUSPUESTOS.COM/","TRUE","WINTER","LARGA"
"106","2019-01-13 00:00:00","CARRERA SOLIDARIA ""LA GEODA"" MTB","PULPÍ","ALMERÍA","CICLISMO",50000,"HTTP://WWW.ASUSPUESTOS.COM/","TRUE","WINTER","FONDO"
"107","2019-01-13 00:00:00","ULTRA FONDO 6 HORAS VALENCIA_LORIGUILLA","LORIGUILLA","VALENCIA","RUNNING",1000,"HTTPS://WWW.FACEBOOK.COM/KIKEMORET/?REF=TS&FREF=TS","TRUE","WINTER","CORTA"
"108","2019-01-13 00:00:00","CARRERA SOLIDARIA ""LA GEODA"" SENDERISMO R.LARGA","PULPÍ","ALMERÍA","TRAIL",21000,"HTTP://WWW.ASUSPUESTOS.COM/","TRUE","WINTER","FONDO"
"109","2019-01-13 00:00:00","CURSA SOLIDARIA GATA DE GORGOS","GATA DE GORGOS","ALICANTE","RUNNING",5500,"HTTP://WWW.SOMESPORT.COM/","TRUE","WINTER","LARGA"
"110","2019-01-13 00:00:00","CARRERA SOLIDARIA ""LA GEODA"" SENDERISMO R.CORTA","PULPÍ","ALMERÍA","TRAIL",10000,"HTTP://WWW.ASUSPUESTOS.COM/","TRUE","WINTER","LARGA"
"111","2019-01-13 00:00:00","TRAIL - URBANA VILLALUENGA DEL ROSARIO","VILLALUENGA DEL ROSARIO","CÁDIZ","TRAIL",16000,"HTTPS://SPORTMANIACS.COM/ES/SERVICES/INSCRIPTION/VIII-TRAIL-URBANA-VILLALUENGA","TRUE","WINTER","LARGA"
"112","2019-01-13 00:00:00","TRAIL - SENDERISTAS VILLALUENGA DEL ROSARIO","VILLALUENGA DEL ROSARIO","CÁDIZ","TRAIL",16000,"HTTPS://SPORTMANIACS.COM/ES/SERVICES/INSCRIPTION/VIII-TRAIL-URBANA-VILLALUENGA","TRUE","WINTER","LARGA"
"113","2019-01-13 00:00:00","CREMATORRONS DE BREDA 12K","BREDA","GIRONA","TRAIL",12000,"HTTPS://WWW.FACEBOOK.COM/PBBREDA/","TRUE","WINTER","LARGA"
"114","2019-01-13 00:00:00","MEDIA MARATÓN CROSS LA PUEBLA DEL RÍO","LA PUEBLA DEL RÍO","SEVILLA","CROSS",21097,"HTTP://ATLETISMOPUEBLA.BLOGSPOT.COM.ES/","TRUE","WINTER","FONDO"
"115","2019-01-13 00:00:00","LANJARÓN CAÑÓN TRAIL","LANJARÓN","GRANADA","TRAIL",19500,"HTTP://WWW.CRUZANDOLAMETA.ES/","TRUE","WINTER","LARGA"
"116","2019-01-13 00:00:00","LANJARÓN CAÑÓN TRAIL MINI","LANJARÓN","GRANADA","TRAIL",12500,"HTTP://WWW.CRUZANDOLAMETA.ES/","TRUE","WINTER","LARGA"
"117","2019-01-13 00:00:00","CROSS NACIONAL COMARCA DE LOS PEDROCHES","VILLANUEVA DE CÓRDOBA","CÓRDOBA","CROSS",8000,"HTTP://WWW.VILLANUEVADECORDOBA.COM/DEPORTES/","TRUE","WINTER","LARGA"
"118","2019-01-13 00:00:00","CREMATORRONS DE BREDA 22K","BREDA","GIRONA","TRAIL",22000,"HTTPS://WWW.FACEBOOK.COM/PBBREDA/","TRUE","WINTER","FONDO"
"119","2019-01-13 00:00:00","DUATLÓN CIRCUITO DE CHESTE","CIRCUITO RICARDO TORMO","VALENCIA","DUATLÓN",28200,"HTTP://WWW.DUATLOCIRCUITCHESTE.COM/","FALSE","WINTER","FONDO"
"120","2019-01-13 00:00:00","MARXA NADALENCA, D´OLOT","OLOT","GIRONA","RUNNING",7500,"HTTP://MARXANADALENCA.BLOGSPOT.COM.ES/","FALSE","WINTER","LARGA"
"121","2019-01-13 00:00:00","CARRERA POPULAR DE SAN ANTÓN -MARCHA","CUERVA","TOLEDO","RUNNING",4000,"HTTP://WWW.DEPORCHIP.COM/","FALSE","WINTER","MEDIA"
"122","2019-01-13 00:00:00","MARCHA ATLÉTICA VILLA DE LOS MOLINOS","CAMPO DE CRIPTANA","CIUDAD REAL","RUNNING",10000,"HTTPS://WWW.CAMPODECRIPTANA.ES/","TRUE","WINTER","LARGA"
"123","2019-01-13 00:00:00","MARCHA CICLOTURISTA CHARROAD","VECINOS","SALAMANCA","CICLISMO",105000,"HTTP://VECINOS.ES/","FALSE","WINTER","ULTRAMARATON"
"124","2019-01-13 00:00:00","VOLTA A LA MARINA - XALÓ","XALÓ","ALICANTE","CICLISMO",68000,"HTTP://WWW.VOLTALAMARINA.COM/","TRUE","WINTER","GRAN FONDO"
"125","2019-01-13 00:00:00","TROFEO PÁRIS 10K","MADRID","MADRID","RUNNING",10000,"HTTP://WWW.ELATLETA.COM/INDEX.PHP/TROFEO-PARIS/","FALSE","WINTER","LARGA"
